Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId
"83076940","48051147","0","Thank you, unfortunately it only shows the dates not all the list of widgets which contain components and have dependent values and were transfered through the `{this.state.fetchData.map(campaign => <Widget data={campaign} />)}`    Can you please explain what that specific part do (date.date)? :  `return  <div key={i}>{date.date}</div>`","2018-01-01 19:05:02","","8130019"
"83076941","48052253","0","This ""obfuscation"" is just renaming of variables (examples: argument `A0_8`, local `L3_11`, external local (local in an outer scope) `_UPVALUE0_`","2018-01-01 19:05:06","","1847592"
"83076942","48052145","0","i have updated my answer..check it..","2018-01-01 19:05:09","","7258332"
"83076943","48050658","0","thank you, it works good! I only changed the value of 'offset' 0 with flag at line 14 to load all of the content and not to repeat the first 3 objects all the way !","2018-01-01 19:05:25","","9095013"
"83076944","48052332","0","I would certainly hope so.","2018-01-01 19:05:26","","2733851"
"83076945","48048222","0","Possible duplicate of [html5 Websocket with SSL](https://stackoverflow.com/questions/9745249/html5-websocket-with-ssl)","2018-01-01 19:05:27","","216074"
"83076948","48048222","0","With ASP.NET Core configured for HTTPS, just use `wss://` for your WebSocket connection.","2018-01-01 19:05:55","","216074"
"83076949","48052421","0","I did `git push -u origin master`","2018-01-01 19:06:02","","8862659"
"83076950","48052449","0","Linux uses `LF`, not `CRLF` or `CR`. Use `dos2unix <my backup script>`.","2018-01-01 19:06:08","","608639"
"83076951","47464768","0","Oh i guess you're right, but the release notes say that async await uses promises so it should still be fine","2018-01-01 19:06:10","","6828183"
"83076952","48051437","0","I didn't say not to use abstract base class, but you are using it wrong","2018-01-01 19:06:11","","4617296"
"83076953","48052364","0","ah alright. That was a clear summary.","2018-01-01 19:06:17","","2675845"
"83076954","48052241","0","it does, the 2nd function is targeting a different page id, thats why I changed it","2018-01-01 19:06:17","","9073271"
"83076955","48048695","0","If you are using different containers there won`t be port conflicts (as you indicated in your question)","2018-01-01 19:06:20","","3535728"
"83076956","48052211","0","https://ibb.co/cmmBpw no bro no luck haha","2018-01-01 19:06:23","","9008973"
"83076957","48048191","0","Right, but notice all the other comments are... ""use a subscription"".","2018-01-01 19:06:26","","2844703"
"83076958","48051973","0","Kumar, thank you a lot for such detailed answer. But is this proper exactly for hybris platform? It really works within my addon. Let's I explain on your example: for instance, we need add to index.jsp (on your picture) another jsp tag (which will be located in another extention), but I am not able to write any code in index.jsp. I need to use some Hybris tools.","2018-01-01 19:06:30","","7206805"
"83076960","48052442","0","Please show an example we can run and test.","2018-01-01 19:06:37","","8202589"
"83076962","48048940","0","Where did you get the 96 bytes from? The reserved buffer is 126 bits or 15 bytes? Not sure if I understand.","2018-01-01 19:06:39","","5208406"
"83076964","48052457","0","Silly me! Forgot the group by. This worked perfectly, thank you!","2018-01-01 19:06:53","","9161247"
"83076965","48040463","0","@harold check for error in code!","2018-01-01 19:06:56","","7174681"
"83076966","48045972","0","With that understanding, I accept his statement without citation.   It just makes sense.","2018-01-01 19:06:59","","3776535"
"83076969","48051699","0","@haim770: Why can an `Expression<T>` not be implicitly converted to `LambdaExpression`, its base class?","2018-01-01 19:07:06","","88656"
"83076970","48038817","0","can you add some pictures or drawings of your task? Maybe I have a wrong imagination of your setting.","2018-01-01 19:07:09","","2393191"
"83076971","48052081","0","@Twisty thank you for your comment, added the full code now","2018-01-01 19:07:15","","9148682"
"83076972","42549341","0","whats this expression intended to look like?","2018-01-01 19:07:25","","7034183"
"83076974","48051080","0","Well the vertexShader is working, but i just tried to change the fragment shader. It seems like it has no influence at all.","2018-01-01 19:07:26","","8383489"
"83076975","48052456","2","If you declare the variable inside a block, it won't be available outside. For you, that means: declare `descPart2` before the if-statement and then use it inside.","2018-01-01 19:07:29","","3397217"
"83076976","48050222","0","@RoyiNamir Yes, but I can imagine some scenarios where you can end up with different versions in different environments. If you run `npm update` on your local machine without the option `--save`, the updated version won't be recorded in your package.json, therefore your local version will be updated, but not on your testing environment","2018-01-01 19:07:31","","1836946"
"83076977","48046284","0","Thanks for the reply, I updated my post with the current problems.","2018-01-01 19:07:36","","7897125"
"83076978","48051599","0","@steenslag added an example of ordered dictionaries too","2018-01-01 19:07:41","","2063361"
"83076980","48051866","1","`origin/master`—its full name is actually `refs/heads/origin/master`—simply holds the hash ID of the commit that your Git is remembering from the `master` on the other Git (in this case, at GitHub). That *commit* has what they think of as their latest version. If you run `git fetch` again and, for some reason, they used `git reset` to *remove* the last commit—to back up to its parent—your Git will already have the *commit*, so your Git will just change your `origin/master` to record the parent commit's hash.","2018-01-01 19:07:46","","1256452"
"83076984","48050676","0","The hosted one.  Using the NuGet compiler package would work if the langversion was being set.","2018-01-01 19:08:12","","1200614"
"83076985","48052379","2","Are you expecting `pA` to *move*? A variable is always in the same place. You're assigning a new value to `pA`. Not to `&pA`, and not to `A.data`.","2018-01-01 19:08:12","","404970"
"83076986","47981202","0","you are right, it is the svn decoration that hides it. Thanks","2018-01-01 19:08:23","","452030"
"83076987","48052145","0","just ask if you dont understand","2018-01-01 19:08:24","","7258332"
"83076988","48052410","0","This is completely unrelated to c# so I have removed that tag. BUT, if you are using ASP.NET you need an `Action` for every endpoint/URL","2018-01-01 19:08:25","","2141621"
"83076989","48052430","0","It should be noted that Target could be more tan a single cell.","2018-01-01 19:08:26","","4039065"
"83076990","48052442","0","We need to see how you implemented the on-clicks to help.","2018-01-01 19:08:27","","4586586"
"83076991","48052117","1","While this link may answer the question, it is better to include the essential parts of the answer here and provide the link for reference.  Link-only answers can become invalid if the linked page changes. - [From Review](/review/low-quality-posts/18398621)","2018-01-01 19:08:29","","8712097"
"83076992","48052347","1","But here you are using map and that is essentially like a normal for loop, applying the function to every element in the list. Why would this be any faster and how is it async? Map is also limited by the number of parameters the fetch function can receive. I was planning on passing an aiohttp session as well.","2018-01-01 19:08:32","","5390619"
"83076993","48052417","1","Most websites will block you from fetching content using AJAX.","2018-01-01 19:08:33","","383904"
"83076994","48052257","0","@Sonic260 Sounds like it may be a little different for SQL Developer than for straight MySQL. The other answer (which you accepted) doesn't have the ""AS"".","2018-01-01 19:08:34","","2475129"
"83076998","48052209","1","The C11 standard is practically the same as [n1570](http://www.open-std.org/jtc1/sc22/wg14/www/docs/n1570.pdf) which is *freely* downloadable","2018-01-01 19:08:51","","841108"
"83077000","48041830","0","I think you refer to the fact that messages might be printed out during actual compilation of HTML file. It does not cover situation when I am running code within RStudio without knitting to evaluate code correctness, yet still the code is within markdown's code chunk.","2018-01-01 19:09:06","","2530062"
